group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.018436922,0.00984921,0.028,0.972,0.028,0.028,True,Adcy1,60
Neurons,0.014715411,0.011621422,0.9,0.1,0.1,0.064,False,Adcy1,60
Medium Spiny Neurons,-0.009636027,0.009904056,0.163,0.837,0.163,0.09700000000000002,False,Adcy1,60
Neural Stem Cells,0.017541049,0.020204807,0.799,0.201,0.201,0.12300000000000001,False,Adcy1,60
Oligodendrocyte Precursor Cells,0.008522663,0.012086068,0.757,0.243,0.243,0.14700000000000002,False,Adcy1,60
Microglia,-0.008878593,0.018136894,0.322,0.678,0.322,0.1761666666666667,False,Adcy1,60
Excitatory Neurons,0.0054224753,0.0142484475,0.649,0.351,0.351,0.20114285714285715,False,Adcy1,60
Endothelial Cells,-0.010977367,0.03013201,0.361,0.639,0.361,0.22112500000000002,False,Adcy1,60
Endocrine Cells,0.017005851,0.057463568,0.619,0.381,0.381,0.23888888888888893,False,Adcy1,60
Myocytes,0.0061082006,0.022716708,0.602,0.398,0.398,0.2548,False,Adcy1,60
GABAergic Neurons,-0.0002775828,0.021341529,0.51,0.49,0.49,0.2761818181818182,False,Adcy1,60
Astrocytes,-0.0005076577,0.01720773,0.509,0.491,0.491,0.29408333333333336,False,Adcy1,60
Medium Spiny Neurons,-0.040822502,0.0097703105,0.0,1.0,0.0,0.0,True,Adora2a,60
Oligodendrocytes,-0.011374436,0.009685981,0.112,0.888,0.112,0.056,False,Adora2a,60
Oligodendrocyte Precursor Cells,0.009671609,0.012052485,0.784,0.216,0.216,0.10933333333333334,False,Adora2a,60
Neurons,0.008499927,0.011927604,0.763,0.237,0.237,0.14125,False,Adora2a,60
Myocytes,0.008370706,0.022696523,0.64,0.36,0.36,0.185,False,Adora2a,60
Endothelial Cells,-0.008718125,0.030422606,0.395,0.605,0.395,0.21999999999999997,False,Adora2a,60
Neural Stem Cells,0.0050036088,0.02047771,0.599,0.401,0.401,0.24585714285714283,False,Adora2a,60
Endocrine Cells,0.011921884,0.05744713,0.592,0.408,0.408,0.266125,False,Adora2a,60
Excitatory Neurons,0.0032306379,0.0131987585,0.591,0.409,0.409,0.282,False,Adora2a,60
Microglia,-0.0033167046,0.017728802,0.421,0.579,0.421,0.29589999999999994,False,Adora2a,60
Astrocytes,0.0009063938,0.017000603,0.543,0.457,0.457,0.3105454545454545,False,Adora2a,60
GABAergic Neurons,0.0013266572,0.020500313,0.541,0.459,0.459,0.32291666666666663,False,Adora2a,60
Oligodendrocytes,-0.02753168,0.010288136,0.005,0.995,0.005,0.005,True,Agpat4,60
Myocytes,0.03868288,0.022752523,0.959,0.041,0.041,0.023,True,Agpat4,60
Medium Spiny Neurons,-0.010646404,0.009774785,0.13,0.87,0.13,0.058666666666666666,False,Agpat4,60
Oligodendrocyte Precursor Cells,0.007470844,0.01207778,0.731,0.269,0.269,0.11125,False,Agpat4,60
Neurons,0.004406788,0.01175499,0.658,0.342,0.342,0.1574,False,Agpat4,60
Microglia,-0.0051241354,0.017787816,0.379,0.621,0.379,0.19433333333333333,False,Agpat4,60
Endocrine Cells,-0.019590506,0.05745972,0.382,0.618,0.382,0.22114285714285714,False,Agpat4,60
Endothelial Cells,-0.007697804,0.03031182,0.402,0.598,0.402,0.24375000000000002,False,Agpat4,60
Excitatory Neurons,0.003187272,0.013442956,0.59,0.41,0.41,0.26222222222222225,False,Agpat4,60
Neural Stem Cells,-0.0023026876,0.020171095,0.445,0.555,0.445,0.2805,False,Agpat4,60
Astrocytes,0.00073831494,0.017100908,0.542,0.458,0.458,0.29663636363636364,False,Agpat4,60
GABAergic Neurons,-0.0029142632,0.020677345,0.465,0.535,0.465,0.3106666666666667,False,Agpat4,60
Myocytes,-0.07450566,0.022857387,0.0,1.0,0.0,0.0,True,Ahi1,60
Neurons,-0.03662183,0.0115002245,0.0,1.0,0.0,0.0,True,Ahi1,60
Endocrine Cells,-0.13416998,0.057496592,0.004,0.996,0.004,0.0013333333333333333,True,Ahi1,60
Oligodendrocyte Precursor Cells,0.012696194,0.012074195,0.849,0.151,0.151,0.03875,True,Ahi1,60
Neural Stem Cells,-0.019123461,0.01997152,0.168,0.832,0.168,0.0646,False,Ahi1,60
Medium Spiny Neurons,-0.008179962,0.01036377,0.222,0.778,0.222,0.09083333333333334,False,Ahi1,60
Astrocytes,0.0064472686,0.017248828,0.661,0.339,0.339,0.1262857142857143,False,Ahi1,60
Excitatory Neurons,0.0044494057,0.013795307,0.621,0.379,0.379,0.15787500000000002,False,Ahi1,60
GABAergic Neurons,-0.0072293393,0.021568999,0.379,0.621,0.379,0.18244444444444446,False,Ahi1,60
Endothelial Cells,-0.007008818,0.030271472,0.409,0.591,0.409,0.2051,False,Ahi1,60
Microglia,-0.0036486567,0.017952377,0.413,0.587,0.413,0.224,False,Ahi1,60
Oligodendrocytes,-0.00074468314,0.010024689,0.48,0.52,0.48,0.24533333333333332,False,Ahi1,60
Myocytes,0.27662155,0.023564383,1.0,0.0,0.0,0.0,True,Aldoa,60
Neural Stem Cells,-0.08363386,0.019114733,0.0,1.0,0.0,0.0,True,Aldoa,60
Oligodendrocytes,0.026637524,0.011024371,0.992,0.008,0.008,0.0026666666666666666,True,Aldoa,60
Oligodendrocyte Precursor Cells,0.028599516,0.0122539485,0.991,0.009,0.009,0.00425,True,Aldoa,60
Neurons,0.027138684,0.011064729,0.988,0.012,0.012,0.0058000000000000005,True,Aldoa,60
Excitatory Neurons,0.023698626,0.0176467,0.902,0.098,0.098,0.021166666666666667,True,Aldoa,60
